P10_001N,P10_002N,P10_003N,P10_004N,P10_005N,P10_006N,P10_007N,P10_008N,P10_009N,state,county,tract,block
118,107,7,70,2,9,0,19,11,42,101,028600,3003
96,82,15,41,2,2,0,22,14,42,101,028600,3004
140,124,24,36,0,27,0,37,16,42,101,028600,3005
114,107,3,70,4,5,0,25,7,42,101,028600,3006
56,52,0,29,2,0,0,21,4,42,101,028600,3007
88,85,4,46,4,6,0,25,3,42,101,028600,3008
95,87,9,37,0,0,0,41,8,42,101,028600,3009
93,90,2,68,4,3,0,13,3,42,101,028600,3010
149,141,16,85,0,0,0,40,8,42,101,028600,3011
96,75,4,31,0,0,0,40,21,42,101,028600,3012
84,72,6,39,2,9,0,16,12,42,101,028600,3013
115,112,18,17,0,54,0,23,3,42,101,029100,3004
43,39,7,7,0,14,0,11,4,42,101,029100,3005
32,27,5,12,0,5,0,5,5,42,101,029100,3006
106,88,18,14,0,28,0,28,18,42,101,029100,3007
0,0,0,0,0,0,0,0,0,42,101,029100,3008
168,164,18,44,2,64,0,36,4,42,101,029100,3009
204,188,24,70,0,48,0,46,16,42,101,029100,3010
43,36,10,9,0,14,0,3,7,42,101,029100,3011
56,50,10,14,0,13,0,13,6,42,101,029100,3012
143,135,10,25,1,59,0,40,8,42,101,029100,4000
111,106,5,22,0,53,0,26,5,42,101,029100,4001
0,0,0,0,0,0,0,0,0,42,101,029100,4002
172,160,8,39,0,51,0,62,12,42,101,029100,4003
166,141,11,78,2,9,0,41,25,42,101,029100,4004
13,12,5,1,1,2,1,2,1,42,101,029200,1000
0,0,0,0,0,0,0,0,0,42,101,029200,1001
0,0,0,0,0,0,0,0,0,42,101,029200,1002
0,0,0,0,0,0,0,0,0,42,101,029200,1003
0,0,0,0,0,0,0,0,0,42,101,029200,1004
0,0,0,0,0,0,0,0,0,42,101,029200,1005
46,43,5,5,2,15,2,14,3,42,101,029200,1006
80,73,16,26,0,9,0,22,7,42,101,029200,1007
86,72,12,37,1,2,0,20,14,42,101,029200,1008
176,162,24,43,0,25,0,70,14,42,101,029200,1009
65,55,3,24,1,5,0,22,10,42,101,029200,1010
0,0,0,0,0,0,0,0,0,42,101,029200,1011
0,0,0,0,0,0,0,0,0,42,101,029200,1012
117,114,21,82,2,3,0,6,3,42,101,009300,3001
0,0,0,0,0,0,0,0,0,42,101,012502,2024
0,0,0,0,0,0,0,0,0,42,101,012502,2021
0,0,0,0,0,0,0,0,0,42,101,012502,2022
0,0,0,0,0,0,0,0,0,42,101,012502,2023
0,0,0,0,0,0,0,0,0,42,101,012502,2025
0,0,0,0,0,0,0,0,0,42,101,012502,3000
0,0,0,0,0,0,0,0,0,42,101,012502,3001
334,307,227,29,0,43,0,8,27,42,101,012502,3002
0,0,0,0,0,0,0,0,0,42,101,012502,3003
0,0,0,0,0,0,0,0,0,42,101,012502,4000
0,0,0,0,0,0,0,0,0,42,101,012502,4001
133,127,107,11,0,7,0,2,6,42,101,012502,4002
190,177,153,3,0,21,0,0,13,42,101,012502,4003
381,367,166,89,1,101,0,10,14,42,101,012502,4004
371,363,263,28,0,68,0,4,8,42,101,012502,5000
196,176,147,0,1,28,0,0,20,42,101,012502,5001
280,248,205,4,0,34,0,5,32,42,101,012502,5002
0,0,0,0,0,0,0,0,0,42,101,012502,5003
40,39,29,2,0,5,0,3,1,42,101,012502,5004
55,47,32,0,0,13,0,2,8,42,101,012502,5005
0,0,0,0,0,0,0,0,0,42,101,012502,5006
0,0,0,0,0,0,0,0,0,42,101,012502,5007
0,0,0,0,0,0,0,0,0,42,101,012502,5008
0,0,0,0,0,0,0,0,0,42,101,012502,5009
0,0,0,0,0,0,0,0,0,42,101,012502,5010
0,0,0,0,0,0,0,0,0,42,101,012502,5011
0,0,0,0,0,0,0,0,0,42,101,012502,5012
117,113,17,91,0,0,0,5,4,42,101,013100,1000
71,66,57,3,0,4,0,2,5,42,101,013100,1001
4,3,0,0,0,0,0,3,1,42,101,013100,1002
0,0,0,0,0,0,0,0,0,42,101,013100,1003
46,44,2,38,0,0,0,4,2,42,101,013100,1004
134,123,0,119,0,0,0,4,11,42,101,013100,1005
110,100,49,44,0,6,0,1,10,42,101,013100,1006
0,0,0,0,0,0,0,0,0,42,101,013100,1007
66,64,16,48,0,0,0,0,2,42,101,014900,5006
125,120,25,94,1,0,0,0,5,42,101,014900,5003
26,25,5,19,0,1,0,0,1,42,101,014900,5004
98,90,5,84,1,0,0,0,8,42,101,014900,5005
0,0,0,0,0,0,0,0,0,42,101,014900,6000
20,20,3,16,0,1,0,0,0,42,101,014900,6001
25,25,4,20,0,0,0,1,0,42,101,014900,6002
49,49,4,44,0,0,0,1,0,42,101,014900,6003
9,5,0,5,0,0,0,0,4,42,101,014900,6004
39,37,4,33,0,0,0,0,2,42,101,014900,6005
68,68,7,61,0,0,0,0,0,42,101,014900,6006
27,24,8,16,0,0,0,0,3,42,101,014900,6007
132,121,7,53,0,0,2,59,11,42,101,019700,5005
129,122,11,47,3,2,1,58,7,42,101,019700,6000
125,119,16,58,0,15,0,30,6,42,101,019700,6001
123,105,15,39,2,0,0,49,18,42,101,019700,6002
71,54,16,10,1,4,0,23,17,42,101,019700,6003
89,64,13,30,0,0,0,21,25,42,101,019700,6004
109,102,10,38,0,2,0,52,7,42,101,019700,6005
110,95,12,29,0,0,0,54,15,42,101,019700,6006
128,112,18,41,1,0,1,51,16,42,101,019700,6007
64,56,3,24,0,0,0,29,8,42,101,019800,1000
48,47,0,45,1,1,0,0,1,42,101,019800,1001
110,101,6,92,0,0,0,3,9,42,101,019800,1002
7,4,0,1,0,0,0,3,3,42,101,019800,1003
85,73,1,52,1,0,1,18,12,42,101,019800,1004
34,34,30,4,0,0,0,0,0,42,101,021900,1004
0,0,0,0,0,0,0,0,0,42,101,021900,1001
111,110,96,7,0,3,0,4,1,42,101,021900,1002
48,46,37,6,0,3,0,0,2,42,101,021900,1003
18,17,10,7,0,0,0,0,1,42,101,021900,1005
44,44,39,2,0,0,0,3,0,42,101,021900,1006
21,21,21,0,0,0,0,0,0,42,101,021900,1007
6,4,0,1,0,2,0,1,2,42,101,021900,1008
0,0,0,0,0,0,0,0,0,42,101,021900,1009
21,20,16,0,0,3,0,1,1,42,101,021900,1010
30,29,21,6,0,2,0,0,1,42,101,021900,1011
25,25,25,0,0,0,0,0,0,42,101,021900,1012
45,42,39,2,0,1,0,0,3,42,101,021900,1013
0,0,0,0,0,0,0,0,0,42,101,021900,1014
33,33,25,4,0,4,0,0,0,42,101,021900,1015
404,375,305,47,0,22,0,1,29,42,101,021900,1016
28,23,23,0,0,0,0,0,5,42,101,021900,1017
22,21,16,0,0,3,0,2,1,42,101,021900,1018
25,22,20,0,0,2,0,0,3,42,101,021900,1019
74,71,54,10,0,6,0,1,3,42,101,021900,1020
40,37,34,0,0,0,0,3,3,42,101,021900,1021
60,58,55,3,0,0,0,0,2,42,101,021900,1022
22,22,20,1,0,1,0,0,0,42,101,021900,1023
20,20,19,0,0,0,0,1,0,42,101,021900,1024
28,28,23,1,0,4,0,0,0,42,101,021900,1025
17,17,17,0,0,0,0,0,0,42,101,021900,1026
16,16,13,3,0,0,0,0,0,42,101,021900,1027
19,17,16,0,0,0,0,1,2,42,101,021900,1028
23,20,13,7,0,0,0,0,3,42,101,021900,1029
253,248,186,48,0,14,0,0,5,42,101,022000,1000
59,59,34,15,0,7,0,3,0,42,101,022000,1001
28,27,24,3,0,0,0,0,1,42,101,022000,1002
105,104,98,6,0,0,0,0,1,42,101,022000,1003
492,479,421,31,0,22,0,5,13,42,101,022000,1004
89,77,34,34,0,5,0,4,12,42,101,034900,2000
134,132,97,16,1,14,0,4,2,42,101,034900,2001
131,119,68,38,0,0,0,13,12,42,101,034900,2003
232,217,109,37,0,49,0,22,15,42,101,034900,2004
70,65,35,19,2,2,0,7,5,42,101,034900,2005
336,324,215,50,1,40,0,18,12,42,101,034900,2006
65,55,43,8,0,2,0,2,10,42,101,034900,2007
68,65,48,10,0,2,0,5,3,42,101,034900,2008
101,93,84,6,0,1,0,2,8,42,101,034900,2009
111,104,66,17,0,16,0,5,7,42,101,034900,2010
0,0,0,0,0,0,0,0,0,42,101,034900,2011
203,185,78,77,0,16,0,14,18,42,101,034900,3000
84,77,39,18,5,0,0,15,7,42,101,034900,3001
0,0,0,0,0,0,0,0,0,42,101,034900,3002
129,122,87,26,0,0,0,9,7,42,101,034900,3003
56,52,32,1,2,8,0,9,4,42,101,034900,3004
69,68,51,12,0,3,0,2,1,42,101,034900,3005
33,28,24,2,0,0,0,2,5,42,101,034900,3006
19,14,10,4,0,0,0,0,5,42,101,034900,3007
42,34,32,0,0,0,0,2,8,42,101,034900,3008
44,42,21,12,0,0,0,9,2,42,101,034900,3009
23,19,13,0,0,1,0,5,4,42,101,034900,3010
0,0,0,0,0,0,0,0,0,42,101,034900,3011
146,137,118,13,0,1,0,5,9,42,101,034900,4000
0,0,0,0,0,0,0,0,0,42,101,034900,4001
243,232,84,114,0,25,0,9,11,42,101,034900,4002
36,35,23,12,0,0,0,0,1,42,101,034900,4003
146,135,58,72,1,0,0,4,11,42,101,034900,4004
144,143,100,18,0,17,0,8,1,42,101,034900,4005
35,35,29,6,0,0,0,0,0,42,101,034900,4006
76,62,14,30,0,0,0,18,14,42,101,028600,3014
114,111,4,70,0,0,0,37,3,42,101,028600,3015
115,113,15,74,0,3,0,21,2,42,101,028600,3016
63,54,0,29,0,8,0,17,9,42,101,028600,4000
52,44,8,16,0,2,0,18,8,42,101,028600,4001
117,106,6,74,3,2,0,21,11,42,101,028600,4002
197,173,4,116,2,19,1,31,24,42,101,028600,4003
212,206,14,62,0,62,0,68,6,42,101,028600,4004
56,47,5,7,0,27,0,8,9,42,101,028600,4005
43,36,5,27,0,0,0,4,7,42,101,028600,4006
8,8,0,0,0,0,0,8,0,42,101,028700,1000
0,0,0,0,0,0,0,0,0,42,101,028700,1001
0,0,0,0,0,0,0,0,0,42,101,028700,1002
0,0,0,0,0,0,0,0,0,42,101,028700,1003
0,0,0,0,0,0,0,0,0,42,101,028700,1004
60,58,9,32,0,0,0,17,2,42,101,029900,4009
63,59,17,27,0,0,0,15,4,42,101,029900,4010
67,58,7,27,0,0,0,24,9,42,101,029900,4011
75,67,15,28,3,0,0,21,8,42,101,029900,4012
92,73,19,38,0,0,0,16,19,42,101,029900,4013
74,70,14,41,2,0,0,13,4,42,101,029900,4014
81,73,16,43,0,0,0,14,8,42,101,029900,4015
34,30,1,11,3,0,0,15,4,42,101,029900,4016
298,283,72,110,0,18,0,83,15,42,101,030000,1000
71,71,21,31,2,0,0,17,0,42,101,030000,1001
52,45,4,21,0,0,0,20,7,42,101,030000,1002
56,49,11,16,0,4,0,18,7,42,101,030000,1003
62,50,14,16,2,5,0,13,12,42,101,030000,1004
111,109,12,79,0,0,0,18,2,42,101,030000,1005
151,139,15,91,5,3,0,25,12,42,101,030000,1006
58,53,2,32,0,0,0,19,5,42,101,030000,1007
561,520,306,114,0,54,0,46,41,42,101,034900,2002
0,0,0,0,0,0,0,0,0,42,101,034900,1014
26,25,5,19,0,1,0,0,1,42,101,014900,6008
15,15,0,15,0,0,0,0,0,42,101,014900,6009
24,24,5,19,0,0,0,0,0,42,101,014900,6010
16,16,2,14,0,0,0,0,0,42,101,014900,6011
14,8,3,4,0,1,0,0,6,42,101,014900,6012
7,6,0,6,0,0,0,0,1,42,101,014900,6013
36,36,5,31,0,0,0,0,0,42,101,014900,6014
49,49,3,43,1,0,0,2,0,42,101,014900,6015
0,0,0,0,0,0,0,0,0,42,101,014900,6016
23,23,3,20,0,0,0,0,0,42,101,014900,6017
43,40,5,35,0,0,0,0,3,42,101,014900,6018
22,21,0,21,0,0,0,0,1,42,101,014900,6019
30,28,1,27,0,0,0,0,2,42,101,014900,6020
21,18,1,16,0,0,0,1,3,42,101,014900,6021
72,72,0,66,0,3,0,3,0,42,101,015101,1000
78,78,0,77,1,0,0,0,0,42,101,015101,1001
66,66,2,64,0,0,0,0,0,42,101,015101,1002
66,64,0,64,0,0,0,0,2,42,101,015101,1003
55,55,3,52,0,0,0,0,0,42,101,015101,1004
51,42,2,40,0,0,0,0,9,42,101,015101,1005
72,71,0,68,0,0,0,3,1,42,101,015101,1006
31,31,7,17,0,0,0,7,0,42,101,015101,1007
103,103,18,85,0,0,0,0,0,42,101,015101,1008
9,9,8,1,0,0,0,0,0,42,101,018001,1018
46,46,44,0,0,2,0,0,0,42,101,018001,1015
0,0,0,0,0,0,0,0,0,42,101,018001,1016
150,148,118,5,0,15,0,10,2,42,101,018001,1017
19,18,15,0,0,3,0,0,1,42,101,018001,1019
4,3,3,0,0,0,0,0,1,42,101,018001,1020
9,9,9,0,0,0,0,0,0,42,101,018001,1021
0,0,0,0,0,0,0,0,0,42,101,018001,1022
0,0,0,0,0,0,0,0,0,42,101,018001,1023
0,0,0,0,0,0,0,0,0,42,101,018001,1024
33,32,29,3,0,0,0,0,1,42,101,022000,1005
40,33,1,29,3,0,0,0,7,42,101,025300,3004
63,54,11,42,0,0,0,1,9,42,101,025300,3001
98,97,11,70,0,5,0,11,1,42,101,025300,3002
121,118,12,103,0,0,0,3,3,42,101,025300,3003
60,54,0,54,0,0,0,0,6,42,101,025300,3005
123,121,11,103,1,6,0,0,2,42,101,025300,3006
13,8,0,5,1,2,0,0,5,42,101,025300,3007
61,60,14,43,0,3,0,0,1,42,101,025300,4000
73,70,12,57,0,1,0,0,3,42,101,025300,4001
55,55,9,41,0,2,0,3,0,42,101,025300,4002
54,49,8,39,0,2,0,0,5,42,101,025300,4003
80,75,25,48,0,2,0,0,5,42,101,025300,4004
89,77,13,62,0,0,0,2,12,42,101,025300,4005
146,142,18,119,3,2,0,0,4,42,101,025300,4006
73,70,6,62,1,0,0,1,3,42,101,025300,5000
74,70,14,55,0,1,0,0,4,42,101,025300,5001
47,46,8,38,0,0,0,0,1,42,101,025300,5002
132,122,14,107,0,0,0,1,10,42,101,025300,5003
48,45,2,43,0,0,0,0,3,42,101,025300,5004
47,45,3,40,0,0,0,2,2,42,101,025300,5005
67,63,11,49,0,0,0,3,4,42,101,025300,5006
65,61,0,57,0,4,0,0,4,42,101,025400,1000
63,62,8,52,0,0,0,2,1,42,101,025400,1001
83,75,4,68,0,3,0,0,8,42,101,025400,1002
91,90,0,83,0,4,0,3,1,42,101,025400,1003
84,83,0,79,0,0,0,4,1,42,101,025400,1004
89,86,3,83,0,0,0,0,3,42,101,025400,1005
77,73,0,67,0,5,0,1,4,42,101,025400,1006
58,56,2,51,2,1,0,0,2,42,101,025400,1007
91,88,6,81,0,1,0,0,3,42,101,025400,2000
152,150,5,144,0,1,0,0,2,42,101,025400,2001
46,45,4,39,0,0,0,2,1,42,101,025400,2002
83,83,8,73,0,0,0,2,0,42,101,025400,2003
117,112,11,94,0,1,0,6,5,42,101,025400,2004
114,113,31,82,0,0,0,0,1,42,101,025400,2005
44,43,0,43,0,0,0,0,1,42,101,025400,2009
96,95,10,83,0,1,0,1,1,42,101,025400,2006
0,0,0,0,0,0,0,0,0,42,101,025400,2007
82,74,13,60,1,0,0,0,8,42,101,025400,2008
69,65,0,64,0,0,0,1,4,42,101,025400,2010
83,79,0,75,0,4,0,0,4,42,101,025400,2011
11,10,0,10,0,0,0,0,1,42,101,025400,2012
226,222,16,200,3,1,0,2,4,42,101,025400,3000
19,19,1,17,1,0,0,0,0,42,101,025400,3001
152,147,32,112,0,3,0,0,5,42,101,025400,3002
109,106,3,103,0,0,0,0,3,42,101,025400,3003
106,105,6,73,0,24,0,2,1,42,101,006600,2011
104,102,16,55,0,18,0,13,2,42,101,006600,2008
95,94,3,69,0,20,0,2,1,42,101,006600,2009
106,103,5,60,0,29,0,9,3,42,101,006600,2010
26,22,6,2,0,14,0,0,4,42,101,006600,2012
361,352,2,335,1,13,0,1,9,42,101,006600,3000
131,128,1,121,0,6,0,0,3,42,101,006600,3001
110,105,0,100,0,0,0,5,5,42,101,006600,3002
64,64,1,58,0,0,0,5,0,42,101,006600,3003
46,44,2,41,0,1,0,0,2,42,101,006600,3004
92,88,2,85,0,1,0,0,4,42,101,006600,3005
55,49,1,46,0,1,0,1,6,42,101,006600,3006
102,97,1,88,0,2,0,6,5,42,101,006600,3007
48,44,1,39,0,4,0,0,4,42,101,006600,3008
36,35,0,35,0,0,0,0,1,42,101,006600,3009
53,52,0,49,0,0,0,3,1,42,101,006600,3010
0,0,0,0,0,0,0,0,0,42,101,006600,3011
55,49,2,43,0,0,1,3,6,42,101,006600,3012
16,16,1,13,0,0,0,2,0,42,101,006600,3013
6,6,3,0,0,3,0,0,0,42,101,006600,3014
0,0,0,0,0,0,0,0,0,42,101,006600,3015
0,0,0,0,0,0,0,0,0,42,101,006600,3016
0,0,0,0,0,0,0,0,0,42,101,006600,3017
0,0,0,0,0,0,0,0,0,42,101,006600,3018
1,1,0,0,0,0,0,1,0,42,101,006700,1000
45,44,0,44,0,0,0,0,1,42,101,006700,1001
77,77,6,63,0,7,0,1,0,42,101,006700,1002
105,104,13,84,0,7,0,0,1,42,101,006700,1003
116,116,14,94,0,3,0,5,0,42,101,006700,1004
20,19,13,3,0,1,0,2,1,42,101,006700,1005
75,73,2,65,0,6,0,0,2,42,101,006700,1006
80,80,8,70,0,2,0,0,0,42,101,006700,1007
100,96,4,85,2,0,0,5,4,42,101,006700,1008
69,67,2,62,0,0,0,3,2,42,101,006700,1009
0,0,0,0,0,0,0,0,0,42,101,006700,1010
0,0,0,0,0,0,0,0,0,42,101,006700,3020
8,2,2,0,0,0,0,0,6,42,101,034900,4007
31,24,22,2,0,0,0,0,7,42,101,034900,4008
45,43,32,1,0,6,0,4,2,42,101,034900,4009
141,127,34,70,0,2,0,21,14,42,101,039002,2005
141,117,14,59,0,9,0,35,24,42,101,039002,2002
115,100,24,58,0,1,1,16,15,42,101,039002,2003
156,122,15,81,0,4,0,22,34,42,101,039002,2004
113,97,15,42,0,0,0,40,16,42,101,039002,2006
69,60,6,25,0,15,0,14,9,42,101,039002,2007
142,125,19,73,0,0,0,33,17,42,101,039002,3000
118,96,7,71,1,0,0,17,22,42,101,039002,3001
148,132,16,71,0,6,0,39,16,42,101,039002,3002
133,124,32,65,0,2,0,25,9,42,101,039002,3003
89,65,5,43,0,2,0,15,24,42,101,039002,3004
42,37,2,30,2,0,0,3,5,42,101,039002,3005
69,65,18,44,0,0,0,3,4,42,101,039002,3006
144,130,18,89,0,2,0,21,14,42,101,039002,4000
147,141,20,83,0,22,0,16,6,42,101,039002,4001
214,188,16,135,0,16,0,21,26,42,101,039002,4002
145,133,26,100,0,0,0,7,12,42,101,039002,4003
111,84,22,43,0,0,0,19,27,42,101,039002,4004
149,134,22,87,0,7,0,18,15,42,101,039002,4005
132,119,33,52,0,4,0,30,13,42,101,039002,4006
31,26,8,14,1,0,0,3,5,42,101,039002,4007
81,70,5,49,0,8,0,8,11,42,101,039002,4008
165,140,27,81,0,3,0,29,25,42,101,039002,4009
87,83,5,61,0,4,0,13,4,42,101,039002,4010
0,0,0,0,0,0,0,0,0,42,101,039100,1000
0,0,0,0,0,0,0,0,0,42,101,039100,1001
0,0,0,0,0,0,0,0,0,42,101,039100,1002
0,0,0,0,0,0,0,0,0,42,101,039100,1003
0,0,0,0,0,0,0,0,0,42,101,039100,1004
0,0,0,0,0,0,0,0,0,42,101,039100,1005
0,0,0,0,0,0,0,0,0,42,101,039100,1006
0,0,0,0,0,0,0,0,0,42,101,039100,1007
0,0,0,0,0,0,0,0,0,42,101,039100,2000
0,0,0,0,0,0,0,0,0,42,101,039100,2001
451,440,15,417,0,0,0,8,11,42,101,039100,2002
73,73,48,24,0,1,0,0,0,42,101,038800,2001
93,85,64,19,0,0,0,2,8,42,101,038800,1007
273,259,119,126,0,7,0,7,14,42,101,038800,1008
40,35,34,0,0,0,0,1,5,42,101,038800,2000
80,77,44,28,0,0,0,5,3,42,101,038800,2002
112,107,91,16,0,0,0,0,5,42,101,038800,2003
66,64,55,8,0,1,0,0,2,42,101,038800,2004
180,171,93,60,0,18,0,0,9,42,101,038800,2005
47,47,30,14,0,3,0,0,0,42,101,038800,2006
0,0,0,0,0,0,0,0,0,42,101,018001,1025
10,10,9,0,0,1,0,0,0,42,101,018001,1026
16,16,16,0,0,0,0,0,0,42,101,018001,1027
0,0,0,0,0,0,0,0,0,42,101,018001,2000
52,52,45,6,1,0,0,0,0,42,101,018001,2001
35,34,30,0,2,0,0,2,1,42,101,018001,2002
83,79,74,0,0,1,0,4,4,42,101,018001,2003
51,51,47,1,0,0,0,3,0,42,101,018001,2004
71,67,66,1,0,0,0,0,4,42,101,018001,2005
72,71,53,5,0,2,0,11,1,42,101,018001,2006
47,38,22,5,0,0,0,11,9,42,101,018001,2007
54,51,51,0,0,0,0,0,3,42,101,018001,2008
57,56,55,0,0,0,0,1,1,42,101,018001,2009
20,16,12,2,0,0,0,2,4,42,101,018001,2010
39,28,20,4,0,0,0,4,11,42,101,018001,2011
28,28,27,0,0,0,0,1,0,42,101,018001,2012
32,31,27,3,0,0,1,0,1,42,101,018001,2013
17,13,13,0,0,0,0,0,4,42,101,018001,2014
42,41,40,0,0,0,0,1,1,42,101,018001,3000
14,11,11,0,0,0,0,0,3,42,101,018001,3001
0,0,0,0,0,0,0,0,0,42,101,018001,3002
34,32,25,1,0,1,1,4,2,42,101,018001,3003
97,94,86,5,0,2,0,1,3,42,101,018001,3004
131,126,114,3,1,2,0,6,5,42,101,018001,3005
37,35,10,1,5,0,0,19,2,42,101,017601,3022
0,0,0,0,0,0,0,0,0,42,101,017601,3019
10,9,4,2,1,0,0,2,1,42,101,017601,3020
45,44,8,11,1,1,0,23,1,42,101,017601,3021
65,62,13,3,0,0,1,45,3,42,101,017601,3023
38,34,10,12,0,4,0,8,4,42,101,017601,3024
22,20,7,2,0,4,0,7,2,42,101,017602,1000
58,50,5,14,0,7,1,23,8,42,101,017602,1001
103,94,16,20,0,0,0,58,9,42,101,017602,1002
123,114,26,19,0,0,0,69,9,42,101,017602,1003
0,0,0,0,0,0,0,0,0,42,101,017602,1004
16,14,8,0,0,0,0,6,2,42,101,017602,1005
16,7,0,4,0,0,0,3,9,42,101,017602,1006
0,0,0,0,0,0,0,0,0,42,101,017602,1007
0,0,0,0,0,0,0,0,0,42,101,017602,1008
22,17,6,0,0,0,0,11,5,42,101,017602,1009
42,37,0,16,4,2,0,15,5,42,101,017602,1010
25,21,2,1,0,1,0,17,4,42,101,017602,1011
78,69,15,1,0,1,0,52,9,42,101,017602,1012
116,102,22,5,0,0,0,75,14,42,101,017602,1013
138,128,27,28,0,0,0,73,10,42,101,017602,1014
62,56,0,14,0,0,0,42,6,42,101,017602,1015
89,75,14,18,2,0,0,41,14,42,101,017602,1016
69,67,7,18,2,0,0,40,2,42,101,017602,1017
40,37,8,4,0,0,0,25,3,42,101,017602,1018
46,43,16,5,0,1,0,21,3,42,101,017602,1019
119,103,16,14,0,3,0,70,16,42,101,017602,2000
121,111,18,23,0,2,0,68,10,42,101,017602,2001
122,114,15,10,0,0,0,89,8,42,101,017602,2002
39,35,7,22,0,0,0,6,4,42,101,017602,2003
13,9,1,4,0,0,0,4,4,42,101,017602,2004
0,0,0,0,0,0,0,0,0,42,101,017602,2005
0,0,0,0,0,0,0,0,0,42,101,017602,2006
0,0,0,0,0,0,0,0,0,42,101,017602,2007
61,61,0,61,0,0,0,0,0,42,101,027800,1005
64,52,1,51,0,0,0,0,12,42,101,027800,1002
68,68,0,63,0,1,0,4,0,42,101,027800,1003
35,33,4,28,0,0,0,1,2,42,101,030000,3009
77,71,5,64,0,0,1,1,6,42,101,030000,3006
51,43,1,33,0,0,0,9,8,42,101,030000,3007
34,26,8,8,0,1,0,9,8,42,101,030000,3008
19,15,4,11,0,0,0,0,4,42,101,030000,3010
75,60,15,30,0,0,0,15,15,42,101,030000,3011
54,54,3,51,0,0,0,0,0,42,101,030000,3012
55,55,9,36,0,0,0,10,0,42,101,030000,3013
56,51,19,25,0,0,0,7,5,42,101,030000,3014
46,39,12,22,0,2,0,3,7,42,101,030000,4000
42,38,12,19,0,6,0,1,4,42,101,030000,4001
25,19,5,7,0,0,0,7,6,42,101,030000,4002
65,62,4,46,0,6,0,6,3,42,101,030000,4003
65,64,14,49,0,1,0,0,1,42,101,030000,4004
42,37,1,34,0,0,0,2,5,42,101,030000,4005
56,51,1,46,0,0,0,4,5,42,101,030000,4006
71,65,3,40,0,0,0,22,6,42,101,030000,4007
132,128,5,113,1,0,0,9,4,42,101,030000,4008
65,61,2,48,0,1,0,10,4,42,101,030000,4009
51,49,2,39,2,0,0,6,2,42,101,030000,4010
47,45,0,32,0,0,0,13,2,42,101,030000,4011
80,79,15,57,2,0,0,5,1,42,101,030000,4012
137,122,16,88,0,0,0,18,15,42,101,030000,4013
26,22,13,3,0,0,0,6,4,42,101,030000,4014
69,67,3,63,1,0,0,0,2,42,101,008400,1001
108,106,7,99,0,0,0,0,2,42,101,008302,4006
113,110,4,104,1,1,0,0,3,42,101,008302,4007
116,116,3,107,0,6,0,0,0,42,101,008400,1000
80,76,1,75,0,0,0,0,4,42,101,008400,1002
81,77,0,76,0,0,0,1,4,42,101,008400,1003
89,87,2,85,0,0,0,0,2,42,101,008400,1004
44,44,3,41,0,0,0,0,0,42,101,008400,1005
40,35,3,30,0,2,0,0,5,42,101,008400,1006
82,81,1,71,3,0,0,6,1,42,101,008400,1007
37,29,1,21,0,5,0,2,8,42,101,008400,1008
33,30,5,23,0,0,0,2,3,42,101,008400,1009
35,30,0,25,2,0,0,3,5,42,101,008400,1010
12,2,1,0,0,1,0,0,10,42,101,038800,2007
29,25,25,0,0,0,0,0,4,42,101,038800,2008
31,31,27,1,0,3,0,0,0,42,101,038800,2009
118,115,85,23,0,6,1,0,3,42,101,038800,2010
67,66,48,16,2,0,0,0,1,42,101,038800,2011
65,58,51,6,0,0,1,0,7,42,101,038800,2012
99,86,59,27,0,0,0,0,13,42,101,038800,3000
171,159,105,36,1,12,0,5,12,42,101,038800,3001
83,78,44,33,0,1,0,0,5,42,101,038800,3002
138,125,68,55,0,1,0,1,13,42,101,038800,3003
34,32,14,17,1,0,0,0,2,42,101,038800,3004
123,115,48,64,0,0,1,2,8,42,101,038800,3005
89,79,49,15,1,14,0,0,10,42,101,038800,4000
67,67,34,33,0,0,0,0,0,42,101,038800,4001
79,78,53,15,1,9,0,0,1,42,101,038800,4002
0,0,0,0,0,0,0,0,0,42,101,038800,4003
68,68,33,34,0,1,0,0,0,42,101,038800,4004
45,45,22,23,0,0,0,0,0,42,101,038800,4005
64,60,50,5,0,2,0,3,4,42,101,038800,4006
82,81,54,22,0,5,0,0,1,42,101,038800,4007
81,69,52,11,0,2,0,4,12,42,101,038800,4008
74,71,51,12,0,6,0,2,3,42,101,038800,4009
99,97,68,23,1,3,0,2,2,42,101,038800,4010
70,60,39,18,0,1,0,2,10,42,101,038800,4011
64,56,29,27,0,0,0,0,8,42,101,038800,4012
95,83,37,46,0,0,0,0,12,42,101,038800,4013
0,0,0,0,0,0,0,0,0,42,101,989200,5002
0,0,0,0,0,0,0,0,0,42,101,989200,4017
0,0,0,0,0,0,0,0,0,42,101,989200,5000
0,0,0,0,0,0,0,0,0,42,101,989200,5001
0,0,0,0,0,0,0,0,0,42,101,989200,5003
0,0,0,0,0,0,0,0,0,42,101,989200,5004
0,0,0,0,0,0,0,0,0,42,101,989200,5005
0,0,0,0,0,0,0,0,0,42,101,989200,5006
0,0,0,0,0,0,0,0,0,42,101,989200,5007
0,0,0,0,0,0,0,0,0,42,101,989200,5008
0,0,0,0,0,0,0,0,0,42,101,989200,5009
0,0,0,0,0,0,0,0,0,42,101,989200,5010
0,0,0,0,0,0,0,0,0,42,101,989200,5011
